sessionID,DNI,Telef,CP,duration_call_mins,Producto,Adosado,Bajo,Chalet,Con Perro,Con Rejas,Intermedio,Piso,Sin Perro,Sin Rejas,Unifamiliar,municipio_renta,municipio_norm,periodo_renta,renta_media,anio,tipo_delito,tasa
MC43ODk0MzczNzczODI5OTg2,X96576360,664015653,28246,11.481076193376571,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC43ODk2OTYyNjk0MTE4NjUx,X82062686,627811974,28731,8.3034909082504,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC43ODk3MzEyNzc5NTcwMTI3,X23083555,623863212,28208,26.531888611442,Home Premium,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC43ODk3OTM4MjcwNTk5NTYy,X54663663,683559755,28336,8.819282718854488,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC43ODk4NDIxODM4NjQ1ODE3,X95960832,635157202,28729,0.0580999978597134,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC43ODk5MDg0MzI2OTYxMzEx,X35099715,645624709,28399,3.779189726533873,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC43ODk5NTY0Njk0MjYwMDY3,X25516908,675467367,28772,3.749930388300392,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC43ODkwNDEyMzA3MDA1Nzk5,X11833552,651926228,28375,24.574147754062096,Home Basic,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC43OTA0MjI3MTk2MTEyNTk2,X05941540,644032473,28055,6.1601711972820326,,0,1,0,0,1,0,1,1,0,0,28055 Estremera,28055 ESTREMERA,2020.0,31743.0,,,
MC43OTA0ODA1MTE1OTQxNDM3,X61164682,617245792,28213,3.8683178348320952,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC43OTA0OTEyODAwMzE3MjU2,X98779031,693741212,28659,5.1569305525593,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC43OTA3MDk2NjkzOTA0MTUy,X31079088,626681670,28672,13.425844307398677,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC43OTA5MzQ4NDg5MjU4NDY0,X06553276,637729456,28117,30.19160013768324,Home Premium,0,1,0,0,0,0,1,1,1,0,28117 PrÃ¡dena del RincÃ³n,28117 PRA¡DENA DEL RINCA3N,2020.0,39165.0,,,
MC43OTAwMDkxNTIwNzg3Mzk4,X78379724,677671354,28278,1.7020232822821448,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC43OTAwMTEzNTI1MTEwMTk4,X20016890,616170551,28852,6.313659739676005,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC43OTAwODQxMzIyMTM1MzY2,X07110478,659120021,28278,10.745280864436006,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC43OTAxNDYzNjYwMTE5Mw==,X18604681,688684561,28465,11.283577332456325,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC43OTAyMjcxMTM1NjU2MzE4,X00582480,648270051,28778,4.822449628211686,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC43OTE1ODQ0Njc0ODE0OQ==,X87719801,695838677,28114,2.2116393349311156,,1,0,1,0,1,0,0,0,0,0,28114 PiÃ±uÃ©car-Gandullas,28114 PIA±UA©CAR-GANDULLAS,2020.0,31325.0,,,
MC43OTE2NzM3MzQ5NDE5OTQx,X96708478,641527877,28886,2.7200205239854296,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC43OTE2ODkyMDA1NzcxNzc4,X89058205,675407666,28421,23.482767385094142,Home Premium Plus,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC43OTE3NTE1OTY4OTAxMDUy,X18539846,657849783,28803,5.843982475518149,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC43OTE4ODczMzc3MzcyNDM2,X82736294,619233383,28252,28.943166703368338,Home Premium Plus,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC43OTE5MzE3NzQzNjE3MDQ4,X89097719,670371744,28249,3.996020054627845,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC43OTE5NzMxNTExNTU5MDM0,X13149665,675910134,28147,25.69075129373485,Home Premium Plus,0,0,0,0,0,1,1,1,0,0,28147 Titulcia,28147 TITULCIA,2020.0,37324.0,,,
MC43OTEzOTk0ODQ2MzI0MTI3,X48857696,685247724,28839,4.690382129722153,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC43OTI2ODAxNjgyNTUwMDAz,X59267746,670470945,28053,17.820167242204626,Home Basic,1,0,1,0,1,0,0,0,0,0,28053 Daganzo de Arriba,28053 DAGANZO DE ARRIBA,2020.0,55635.0,,,
MC43OTIwNzcwMTQ2OTEwMzE=,X98495730,653561104,28551,7.942521131199683,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC43OTIzMDcyNTQzODY3NTA1,X93763426,635291041,28364,10.547255786936976,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC43OTM1NDI1MTExOTU0MDI2,X04270593,622026403,28637,7.472900980919105,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC43OTM2Nzg3NjMwMjUyMjcy,X87745360,653128580,28600,23.97057170568924,Home Basic,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC43OTM2NzgwOTE4NzgxNDI0,X06808896,662872707,28707,21.26605331210551,Home Premium Plus,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC43OTM5MzAwMTUyNDkwNzE4,X55277994,686130453,28738,15.045638061355971,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC43OTMwMzA4MDQwNzE5OTE0,X49101452,672006638,28108,7.192072508732774,,0,1,0,0,1,0,1,1,0,0,28108 Pedrezuela,28108 PEDREZUELA,2020.0,43017.0,,,
MC43OTMwNTYyNDAzNTAzNTI0,X73775506,658966540,28179,0.8171217822219932,,0,1,0,1,1,0,1,0,0,0,28179 Villar del Olmo,28179 VILLAR DEL OLMO,2020.0,44775.0,,,
MC43OTQ0MTcxMDQwMzI3MTg0,X54949389,697054656,28699,1.304859737219596,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC43OTQxNzQ3MTkwMjU1NDkz,X22227388,676571229,28657,7.846568719102472,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC43OTQyMzI4MzIyNTc0ODQ5,X88507215,637864539,28880,6.788293476936726,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC43OTQzMjczNTI3NjM5MjE=,X85662353,648004210,28663,10.933362198615464,Home Premium Plus,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC43OTU1NDgzNjA2MjUwMDcy,X11205498,671835763,28300,17.9358541923778,Home Basic,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC43OTU2NjMwMjA3NjY3NzE=,X30407137,696012106,28693,7.164262320904828,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC43OTU4NjIwMDQzMDI5NDY0,X46548825,617944501,28981,9.560557136039671,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC43OTU5NTU5MDA2NDk0NzA3,X66770979,698860720,28319,5.848920115200141,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC43OTU5ODYzMzA3MTAxOTE0,X15906690,610773348,28537,8.331967955484203,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC43OTUwNzQ4MzY2OTgyMTM0,X09315395,626351243,28490,22.747239051855196,Home Premium,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC43OTUxMzUyNDgwNjI2MzM1,X23880690,605409004,28042,2.1411469793618925,,0,1,0,1,1,0,1,0,0,0,28042 Colmenar del Arroyo,28042 COLMENAR DEL ARROYO,2020.0,41607.0,,,
MC43OTUxNDUzMjQzNzExNjU4,X84748251,633377248,28285,18.167940929155527,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC43OTUzMzc2Nzg1NDg1NjEx,X54302199,617423560,28244,13.655397210734137,Home Premium,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC43OTY0MjM2MjQ4Nzc0OTc0,X69014590,687749642,28283,6.414574006316487,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC43OTY0Nzk2NDQyNzQzNzc5,X51486690,651155689,28657,14.219289626228754,Home Premium Plus,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC43OTY1NzgzMTk1MTI0MTA0,X36012104,659108952,28948,0.5589890331344014,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC43OTY3MTcxMjEyOTgzODk3,X09858011,657601251,28400,4.692599810292037,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC43OTY5MzAzNTk3MDc2OTYy,X87719801,695838677,28114,6.440857279866755,,1,0,1,0,1,0,0,0,0,0,28114 PiÃ±uÃ©car-Gandullas,28114 PIA±UA©CAR-GANDULLAS,2020.0,31325.0,,,
MC43OTY5MzczMDcyMDgyMjA2,X53697943,614838564,28619,3.9722335386880663,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC43OTYxMTIzNDUxMzg5ODcx,X28409599,625772078,28041,14.370759306328972,,1,0,1,0,1,0,0,0,0,0,28041 CobeÃ±a,28041 COBEA±A,2020.0,61286.0,,,
MC43OTYxNjc1NjIxOTU2Mjgz,X91945566,623426237,28669,10.403422277069204,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC43OTYxNzQ4MDMyODU5MDcz,X41308709,695093584,28173,13.282214799342938,,0,0,0,0,0,1,1,1,0,0,28173 Villamanrique de Tajo,28173 VILLAMANRIQUE DE TAJO,2020.0,28874.0,,,
MC43OTYyMDIwNDg2NzM5MjE2,X69120200,688064011,28100,8.657121645036932,,0,1,0,0,0,0,1,1,1,0,28100 Nuevo BaztÃ¡n,28100 NUEVO BAZTA¡N,2020.0,46948.0,,,
MC43OTYyOTA0NDY1NTg3NDU2,X90822514,633837681,28032,17.54587773741509,Home Basic,0,0,1,0,1,0,0,0,0,1,28032 Camarma de Esteruelas,28032 CAMARMA DE ESTERUELAS,2020.0,54050.0,,,
MC43OTYzMzY1MDU0NTkwNzM4,X60513335,659986048,28090,11.23415984000632,,0,1,0,0,1,0,1,1,0,0,28090 Moralzarzal,28090 MORALZARZAL,2020.0,71259.0,,,
MC43OTc0MTA5MTczNTEwMDQ5,X77785542,633122742,28210,8.999054404604754,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC43OTc2MTU1MjY0NDYyNTU0,X18407016,612399258,28188,9.09550871143394,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC43OTc2Nzg3Mzg3ODg4NzM0,X17341550,635505623,28080,3.478637036958155,,0,1,0,0,0,0,1,1,1,0,28080 Majadahonda,28080 MAJADAHONDA,2020.0,66335.0,,,
MC43OTc3MzAyNTczNzE2OTYx,X80129305,649993605,28136,2.427766627202541,,0,0,1,0,1,0,0,0,0,1,28136 Santorcaz,28136 SANTORCAZ,2020.0,34776.0,,,
MC43OTc5NDc4OTQ3OTQ4MDc3,X91620953,602998810,28388,10.852093958622284,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC43OTcxNzIwMTMzNDk5MzY3,X25028920,685824216,28488,3.1948139373621465,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC43OTcyMjQ1MTAzNjgyODgz,X91536737,616459767,28117,16.83225711859505,Home Premium,0,1,0,1,0,0,1,0,1,0,28117 PrÃ¡dena del RincÃ³n,28117 PRA¡DENA DEL RINCA3N,2020.0,39165.0,,,
MC43OTcyNTY0MjY1MDU1Njg0,X86413158,640160926,28609,9.359488945038937,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC43OTg2NjU0NTc5NzQ3NzQ1,X52578428,678212667,28825,1.7647493431225088,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC43OTg3NDYxMzY3MDIyOTQ5,X00700504,671898669,28130,0.922570321720536,,0,1,0,0,1,0,1,1,0,0,28130 San Fernando de Henares,28130 SAN FERNANDO DE HENARES,2020.0,49143.0,,,
MC43OTg3Njg2MjE0NzMyNjE4,X56799147,655879399,28872,5.124986350575801,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC43OTg3OTY4Mjc0MDIzMTg1,X87581790,610470192,28027,6.678865090334868,,0,1,0,0,1,0,1,1,0,0,28027 Buitrago del Lozoya,28027 BUITRAGO DEL LOZOYA,2020.0,36979.0,,,
MC43OTg5NjU5NjAyODMxMTk3,X78419672,612128538,28015,9.173483645990627,,0,1,0,0,1,0,1,1,0,0,28015 Arroyomolinos,28015 ARROYOMOLINOS,2020.0,59221.0,,,
MC43OTgwMjI0MjM3NDQ4NzE1,X26965492,696161146,28601,6.075249099980445,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC43OTgwNTk4ODI5NTU0NTc3,X92085420,667707171,28427,0.7978506246287527,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC43OTk0MTA2MjY0MjA5NjQ5,X53827497,691764259,28147,4.619489858354519,,0,1,0,0,0,0,1,1,1,0,28147 Titulcia,28147 TITULCIA,2020.0,37324.0,,,
MC43OTk2MDEzMTUxMzkyNTQ2,X86279889,645889600,28297,4.419724374649416,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC43OTk2Mjg4MzA5ODgxMDQy,X53827497,691764259,28147,7.230235405130475,,0,1,0,0,0,0,1,1,1,0,28147 Titulcia,28147 TITULCIA,2020.0,37324.0,,,
MC43OTk3MjMwNzMxNTY0MDgx,X46579505,694582241,28336,18.386198076179515,Home Premium,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC43OTk4OTgwMjcwMDUzMTE1,X36471469,634659703,28367,22.430255094161872,Home Basic,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC43OTkyNjA3MzYyMjUwNjQ4,X07242031,614781944,28267,9.99610231087152,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC43OTkyODU0ODg2MjIwMjYy,X96966946,693776361,28052,14.073934029929443,,1,0,1,0,1,0,0,0,0,0,28052 ChinchÃ³n,28052 CHINCHA3N,2020.0,33344.0,,,
MC43OTkzMDU1OTkwMDA3Nzg5,X47753042,601715868,28691,7.82013817300646,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC43OTkzMTUzNzM0ODA5ODE3,X81822398,626608046,28133,23.452212725049616,Home Premium Plus,1,0,1,0,1,0,0,0,0,0,28133 San MartÃ­n de Valdeiglesias,28133 SAN MARTA­N DE VALDEIGLESIAS,2020.0,34397.0,,,
MC43OTkzMjQ1NzgzMTQwMzA3,X52574347,698594492,28198,23.360674331395906,Home Basic,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC44MDA0MzI2OTI1NjQ3NDgx,X79539765,613041329,28430,8.982624789310004,Home Premium,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC44MDA4MjA1NzE3NjQ4MTY=,X56697396,613919182,28931,16.942437378847107,Home Premium Plus,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC44MDA4MzMzMzAzMzI5ODIz,X96977018,651169484,28046,11.35816860311932,,0,0,0,0,0,1,1,1,0,0,28046 Collado Mediano,28046 COLLADO MEDIANO,2020.0,60355.0,,,
MC44MDA5NzI3MDUxNjQwOTU2,X65858066,619151276,28706,16.764034177542882,Home Premium,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC44MDAwMjAwNTcyNjYzOA==,X29691283,648563929,28979,5.986095801185645,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC44MDAzMDI4NjE3MjcyNzA0,X44198188,657320659,28055,0.3305994535937566,,0,1,0,0,1,0,1,1,0,0,28055 Estremera,28055 ESTREMERA,2020.0,31743.0,,,
MC44MDAzNTQ1NzQ2MTQ2MDc2,X10207505,607922452,28495,21.408432714743956,Home Premium Plus,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC44MDE0OTQ3MTMxMjAxMDU4,X41239288,697549546,28134,3.595865179506383,,0,0,1,0,1,0,0,0,0,1,28134 San SebastiÃ¡n de los Reyes,28134 SAN SEBASTIA¡N DE LOS REYES,2020.0,40308.0,,,
MC44MDE2MzMyNzAyOTg5NjE0,X55526500,664551710,28482,4.321278293977791,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC44MDE3OTE5MTA1OTQ2MTA3,X23944752,624625115,28492,6.945476755724905,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC44MDE4ODQzNTA2NTY4MzYy,X59369809,603351774,28423,24.39977458004538,Home Premium Plus,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC44MDE5NTYxNDY1NTM0MzY0,X65939361,630166758,28723,7.393404863618449,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC44MDEwMjI0NjY4NDExMzM5,X01097743,637510939,28883,15.678414922455872,Home Premium Plus,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC44MDEwMjYzMTM2NDk4OTM1,X32067938,697996077,28587,7.53085924744586,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC44MDEwMzM0MDE4MDgxNDIz,X85193566,645884506,28530,4.264287453593333,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC44MDEyNTY0MTkzNTgzNDI0,X06799180,684268109,28453,0.6718870963879606,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC44MDEzMzAyOTEwOTk4ODM3,X00478629,629071129,28409,14.72484485808793,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC44MDI1OTk5NTM4MDE2ODY=,X98310100,638599204,28821,17.508426962262583,Home Premium,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC44MDI3ODU2NjEwMzU2NDU5,X31838085,680360095,28577,2.4281282152508203,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC44MDI4ODI5MDA3NzU2NDE2,X02373182,617377221,28372,10.562623516980322,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC44MDI5MDcwMzc5MDA1ODg3,X60898165,610741593,28356,14.732764378012767,Home Premium Plus,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC44MDI5NjMzMzMwNTE2OTQ0,X12484575,695667372,28286,9.425132373722342,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC44MDIwNTAyOTQ2MDcxNTM2,X28712232,652914655,28791,16.815241974291975,Home Basic,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC44MDIwNzQwNTI4OTg4Nzgy,X39484683,663242157,28477,6.560257102769416,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC44MDIzMTU5MTkzMjIzODI=,X82627807,675339929,28847,9.875633997357404,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC44MDIzODQzMDI4MzMyMDA0,X90772931,679245892,28230,5.973421896839234,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC44MDM0NjM2NTU4MjA3ODU2,X24202587,679948786,28093,0.2546926922602139,,0,1,0,0,1,0,1,1,0,0,28093 Navacerrada,28093 NAVACERRADA,2020.0,50787.0,,,
MC44MDM0OTY0MDUyMDAzMTU4,X88029984,668057477,28128,13.6039711918188,Home Premium Plus,0,1,0,0,0,0,1,1,1,0,28128 Rozas de Puerto Real,28128 ROZAS DE PUERTO REAL,2020.0,32337.0,,,
MC44MDM2MjE5MTg3MzcwNzY5,X89314019,686042998,28066,7.833251389777303,,0,1,0,1,0,0,1,0,1,0,28066 GriÃ±Ã³n,28066 GRIA±A3N,2020.0,65268.0,,,
MC44MDM2MjYwNTg2NzU4OTk0,X13228682,678617509,28863,10.393653545511512,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC44MDM2NjQ3MzEwMzQzNTM3,X51785277,634704376,28966,3.653089967009436,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC44MDM2ODA4MTc2MjE2MTUz,X57189797,619007663,28808,10.074344845815816,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC44MDM3ODM4NTA3NDI5NjY0,X87664729,650816989,28706,4.624238803168099,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC44MDM4NDIxODI2NDAxMDM=,X46673335,643525859,28938,18.86727930487283,Home Basic,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC44MDM4NjYxNTA1Njk5NDQz,X20644692,631841165,28864,19.49797547135271,Home Premium,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC44MDMxMzY5MzYxNTQxNDky,X62680932,657343693,28564,6.8360395992577505,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC44MDMxNTUyMTgwMjQxMzk1,X41419270,651030082,28861,0.6941494017060803,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC44MDMyMTI2ODM5MTk1Nzk3,X21759782,646239515,28501,11.334758915095698,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC44MDMzNjEwMjQyMjM2OTk5,X33599188,603016198,28689,21.77108314607767,Home Premium,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC44MDQ0MjE1NDI1MDIxNTg3,X24192016,663296492,28657,13.241592478758555,Home Premium Plus,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC44MDQ0NjIxNzk0NTY5NjY3,X07377147,644337354,28143,18.155956560889493,Home Premium Plus,0,1,0,1,1,0,1,0,0,0,28143 Somosierra,28143 SOMOSIERRA,2020.0,,,,
MC44MDQ2Mjk5MDMxNTA5MDM5,X91524834,666181395,28431,8.291366112501963,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC44MDQ3OTc3MjQxNjcwODM1,X88612253,674156023,28049,18.332246875605925,Home Premium,0,1,0,1,0,0,1,0,1,0,28049 Coslada,28049 COSLADA,2020.0,31033.0,,,
MC44MDQ4MTk5NDMyNDkwMzc4,X95989262,680426890,28519,6.250959437142063,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC44MDQ5NjQzNTI1MTg2MTA1,X79242862,693232150,28520,19.25830138967988,Home Basic,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC44MDQxOTU2OTY4NzYwMjIz,X92945807,665727165,28000,0.8033376420445641,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC44MDU0MTk1NDA0MzEzMzQy,X32721205,640096080,28722,18.06003643022415,Home Basic,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC44MDU0NDMzNDA4NTIwNjI2,X35255115,692790898,28320,6.8519921908393435,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC44MDU0NDgxOTU3NDIzOTU5,X66291549,667830029,28177,14.769610150027807,,0,0,0,0,0,1,1,1,0,0,28177 Villanueva del Pardillo,28177 VILLANUEVA DEL PARDILLO,2020.0,73092.0,,,
MC44MDU2MDYzMTE3OTI3NTY0,X82599595,658502929,28527,8.942486461120236,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC44MDU3MDYzOTYyNzM4NTQ3,X05806166,640719443,28884,2.220481271998155,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC44MDU4MTk0NzE5NjIyODY=,X12994340,612624832,28751,25.639152669393475,Home Basic,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC44MDU5NTU1ODMyMTk5MTIy,X93613242,639593213,28609,2.723206921857155,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC44MDUwODc3Mzg5MDc0MTY=,X61515863,698948116,28438,10.603982431776314,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC44MDUxNzg5MjUwMTY2MTQ2,X11998505,613444636,28405,10.09433287382554,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC44MDUyMzQwMzY5MTk3NzQ=,X86457713,679718844,28243,23.14373521064281,Home Premium Plus,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC44MDUyNDc5MTEzNjI5MDk5,X47118645,676417794,28052,0.0207266584119949,,1,0,1,0,0,0,0,0,1,0,28052 ChinchÃ³n,28052 CHINCHA3N,2020.0,33344.0,,,
MC44MDY0MzU1Mjg1MDUyMTA5,X70228147,638902654,28300,14.398928030382622,Home Premium Plus,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC44MDY1NjE2ODg5Mjk3NDE4,X76349296,619969252,28191,5.499067879893118,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC44MDY3NjExMTQ3MTE3NzM5,X17703556,656492119,28905,8.215045869427938,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC44MDY3OTkxNzA3MjkwNDAx,X67533877,656939018,28392,1.536004685370477,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC44MDY5NDMwOTA4OTU4NTUz,X52270297,642700126,28857,7.830917490508944,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC44MDY5NTY2MTg1MDU4MDU5,X39225697,629886355,28832,17.696532654950765,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC44MDYwMDI5MTI5NTEwMDU=,X85899387,674322022,28550,3.973857008237277,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC44MDYwMjU0ODYxNDI3MjYx,X30968543,600126052,28237,8.43222884554132,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC44MDYyMDUwODA3MzI4MDc=,X75706304,685207367,28032,9.81993579868028,,0,0,1,0,0,0,0,0,1,1,28032 Camarma de Esteruelas,28032 CAMARMA DE ESTERUELAS,2020.0,54050.0,,,
MC44MDc0MTQyODU2NjkxMzQ0,X63026895,697588774,28676,28.29354034781766,Home Premium Plus,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC44MDc0NDU5ODEwMzcxMDEx,X07695161,632238817,28187,3.7169013879649366,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC44MDc1MDM4MTgwODQwNzYz,X96987538,600399398,28143,10.616315697849531,,0,0,0,0,0,1,1,1,0,0,28143 Somosierra,28143 SOMOSIERRA,2020.0,,,,
MC44MDc1Mjk0Mzg3NDA1NTA2,X11933312,625140210,28543,1.3590209659890085,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC44MDc1ODM3ODkyNDAxODcz,X87353361,625140116,28093,11.693458120771933,,0,1,0,0,0,0,1,1,1,0,28093 Navacerrada,28093 NAVACERRADA,2020.0,50787.0,,,
MC44MDc2MjA0NDM1NDAwMzIz,X56992945,682765421,28403,24.411264033388353,Home Premium,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC44MDc2MjAwMzA5MTE5Nzgy,X96675465,671104380,28384,2.0268008949549783,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC44MDc2NjU4Mzg2OTQ1ODkz,X32844472,686637250,28624,29.82054412115128,Home Premium,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC44MDc3MDE0NDQxNDM0NTkx,X98359867,663587797,28050,3.799204133353996,,1,0,1,0,1,0,0,0,0,0,28050 Cubas de la Sagra,28050 CUBAS DE LA SAGRA,2020.0,51827.0,,,
MC44MDc5MjU3ODIyMzIyNjUx,X95427843,684954387,28775,13.78514475128646,Home Premium,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC44MDc5OTUyNTg4MDUyNTk2,X08536103,681522397,28576,5.380109966768057,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC44MDcwMDg0NzYyMzE4Mzg=,X35741800,676173919,28051,8.033848500194573,,0,1,0,1,0,0,1,0,1,0,28051 ChapinerÃ­a,28051 CHAPINERA­A,2020.0,39212.0,,,
MC44MDcwODU5MTk3OTQ2NDEy,X05899048,615909073,28381,8.729297897108468,Home Premium Plus,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC44MDg0MDg5MjMyMDczMTA4,X74485260,641718152,28637,6.360939363187905,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC44MDg0ODI1Mjg2MzAzNzEz,X31257381,604224673,28716,22.69854178664367,Home Basic,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC44MDg3NjE2OTMxODYwNzIz,X73344884,697115378,28496,18.43962138677499,Home Basic,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC44MDg4MDI3NjYyNzA3MDM3,X79208585,693504957,28362,7.123236725081995,,0,1,0,1,0,0,1,0,1,0,,,,,,,
